name,version,architecture,distro,upstream,purl,spdx_id,files_analyzed,package_verification_code,supplier,source_info,evidence_state,warning
python3-webcolors,1.13-1,all,debian-13,webcolors,pkg:deb/debian/python3-webcolors@1.13-1?arch=all&distro=debian-13&upstream=webcolors,SPDXRef-Package-deb-python3-webcolors-39f6c3d7bfd0c612,true,1d24397731a21ba8da53ba2df345542427cb72b1,Person: Kouhei Maeda (mkouhei@palmtb.net),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/python3-webcolors/copyright, /var/lib/dpkg/info/python3-webcolors.md5sums, /var/lib/dpkg/info/python3-webcolors.list, /var/lib/dpkg/info/python3-webcolors.postinst, /var/lib/dpkg/info/python3-webcolors.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
python3-yaml,6.0.2-1+b2,arm64,debian-13,pyyaml@6.0.2-1,pkg:deb/debian/python3-yaml@6.0.2-1+b2?arch=arm64&distro=debian-13&upstream=pyyaml@6.0.2-1,SPDXRef-Package-deb-python3-yaml-b01e41c4b2d55751,true,75d5738ae543e935a9d1726285da4c482a5b7a6f,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/python3-yaml/copyright, /var/lib/dpkg/info/python3-yaml.md5sums, /var/lib/dpkg/info/python3-yaml.list, /var/lib/dpkg/info/python3-yaml.postinst, /var/lib/dpkg/info/python3-yaml.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
python3.13,3.13.5-2+deb13u2,arm64,debian-13,,pkg:deb/debian/python3.13@3.13.5-2+deb13u2?arch=arm64&distro=debian-13,SPDXRef-Package-deb-python3.13-baf083492235ef87,true,380e916d1dc850bf1dc36e99454c17aad9214bbe,Person: Matthias Klose (doko@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/python3.13/copyright, /var/lib/dpkg/info/python3.13.md5sums, /var/lib/dpkg/info/python3.13.list, /var/lib/dpkg/info/python3.13.postinst, /var/lib/dpkg/info/python3.13.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
python3.13-minimal,3.13.5-2+deb13u2,arm64,debian-13,python3.13,pkg:deb/debian/python3.13-minimal@3.13.5-2+deb13u2?arch=arm64&distro=debian-13&upstream=python3.13,SPDXRef-Package-deb-python3.13-minimal-d21780ed1966718f,true,4d530b2eec638f02e5295a6d2fa0c2e7be61d411,Person: Matthias Klose (doko@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/python3.13-minimal/copyright, /var/lib/dpkg/info/python3.13-minimal.md5sums, /var/lib/dpkg/info/python3.13-minimal.list, /var/lib/dpkg/info/python3.13-minimal.postinst, /var/lib/dpkg/info/python3.13-minimal.postrm, /var/lib/dpkg/info/python3.13-minimal.preinst, /var/lib/dpkg/info/python3.13-minimal.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
python3.13-venv,3.13.5-2+deb13u2,arm64,debian-13,python3.13,pkg:deb/debian/python3.13-venv@3.13.5-2+deb13u2?arch=arm64&distro=debian-13&upstream=python3.13,SPDXRef-Package-deb-python3.13-venv-b54f1e1262528f07,true,3f0d0a371f1039c63af6efb7397dd84ee1be6b84,Person: Matthias Klose (doko@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/python3.13/copyright, /var/lib/dpkg/info/python3.13-venv.md5sums, /var/lib/dpkg/info/python3.13-venv.list, /var/lib/dpkg/info/python3.13-venv.postinst, /var/lib/dpkg/info/python3.13-venv.postrm, /var/lib/dpkg/info/python3.13-venv.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspberrypi-archive-keyring,2025.1+rpt1,all,debian-13,,pkg:deb/debian/raspberrypi-archive-keyring@2025.1+rpt1?arch=all&distro=debian-13,SPDXRef-Package-deb-raspberrypi-archive-keyring-5f564147df87741b,true,1e4f048d7d9da0272eadec13d4bb06986c647c23,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/raspberrypi-archive-keyring/copyright, /var/lib/dpkg/info/raspberrypi-archive-keyring.conffiles, /var/lib/dpkg/info/raspberrypi-archive-keyring.md5sums, /var/lib/dpkg/info/raspberrypi-archive-keyring.list, /var/lib/dpkg/info/raspberrypi-archive-keyring.postinst, /var/lib/dpkg/info/raspberrypi-archive-keyring.postrm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspberrypi-net-mods,1.4.4,all,debian-13,,pkg:deb/debian/raspberrypi-net-mods@1.4.4?arch=all&distro=debian-13,SPDXRef-Package-deb-raspberrypi-net-mods-4e235592c2a9ef74,true,9ed59c3fb181a958bf667292876609d52454078a,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /var/lib/dpkg/info/raspberrypi-net-mods.conffiles, /var/lib/dpkg/info/raspberrypi-net-mods.md5sums, /var/lib/dpkg/info/raspberrypi-net-mods.list, /var/lib/dpkg/info/raspberrypi-net-mods.postinst",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspberrypi-sys-mods,1:20260612,arm64,debian-13,,pkg:deb/debian/raspberrypi-sys-mods@1:20260612?arch=arm64&distro=debian-13,SPDXRef-Package-deb-raspberrypi-sys-mods-a10c2bb67755c92a,true,7a8c796a54ac58e58733c8db6ea4e6fb849cdd3d,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/raspberrypi-sys-mods/copyright, /var/lib/dpkg/info/raspberrypi-sys-mods.conffiles, /var/lib/dpkg/info/raspberrypi-sys-mods.md5sums, /var/lib/dpkg/info/raspberrypi-sys-mods.list, /var/lib/dpkg/info/raspberrypi-sys-mods.postinst, /var/lib/dpkg/info/raspberrypi-sys-mods.postrm, /var/lib/dpkg/info/raspberrypi-sys-mods.preinst, /var/lib/dpkg/info/raspberrypi-sys-mods.prerm, /var/lib/dpkg/info/raspberrypi-sys-mods.triggers",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspi-config,20260522,all,debian-13,,pkg:deb/debian/raspi-config@20260522?arch=all&distro=debian-13,SPDXRef-Package-deb-raspi-config-a72b9b9a92ef91e4,true,2d134d2076a810ca885ef0b8525c655e2bf22c6a,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/raspi-config/copyright, /var/lib/dpkg/info/raspi-config.conffiles, /var/lib/dpkg/info/raspi-config.md5sums, /var/lib/dpkg/info/raspi-config.list, /var/lib/dpkg/info/raspi-config.postrm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspi-config-core,20260522,all,debian-13,raspi-config,pkg:deb/debian/raspi-config-core@20260522?arch=all&distro=debian-13&upstream=raspi-config,SPDXRef-Package-deb-raspi-config-core-b55be2a298e858f2,true,9da35183f9875fcbb66c9e4e45f540c409926d26,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/raspi-config-core/copyright, /var/lib/dpkg/info/raspi-config-core.md5sums, /var/lib/dpkg/info/raspi-config-core.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspi-firmware,1:1.20260521-3,all,debian-13,,pkg:deb/debian/raspi-firmware@1:1.20260521-3?arch=all&distro=debian-13,SPDXRef-Package-deb-raspi-firmware-bd651f000ef0b47a,true,5019a12c8fd132a4d168ff081a6961fc21a15049,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/raspi-firmware/copyright, /var/lib/dpkg/info/raspi-firmware.conffiles, /var/lib/dpkg/info/raspi-firmware.md5sums, /var/lib/dpkg/info/raspi-firmware.list, /var/lib/dpkg/info/raspi-firmware.postinst, /var/lib/dpkg/info/raspi-firmware.postrm, /var/lib/dpkg/info/raspi-firmware.preinst, /var/lib/dpkg/info/raspi-firmware.prerm, /var/lib/dpkg/info/raspi-firmware.triggers",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspi-utils,20260601-1,all,debian-13,,pkg:deb/debian/raspi-utils@20260601-1?arch=all&distro=debian-13,SPDXRef-Package-deb-raspi-utils-834a01e8ff2b997b,true,e534d23c064d6e4fdbfea3801548c9d12c4f121b,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/raspi-utils/copyright, /var/lib/dpkg/info/raspi-utils.md5sums, /var/lib/dpkg/info/raspi-utils.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspi-utils-core,20260601-1,arm64,debian-13,raspi-utils,pkg:deb/debian/raspi-utils-core@20260601-1?arch=arm64&distro=debian-13&upstream=raspi-utils,SPDXRef-Package-deb-raspi-utils-core-41a0952b5180487c,true,646871e841c5b15a8d006bce41102a2e6a261453,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/raspi-utils-core/copyright, /var/lib/dpkg/info/raspi-utils-core.md5sums, /var/lib/dpkg/info/raspi-utils-core.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspi-utils-dt,20260601-1,arm64,debian-13,raspi-utils,pkg:deb/debian/raspi-utils-dt@20260601-1?arch=arm64&distro=debian-13&upstream=raspi-utils,SPDXRef-Package-deb-raspi-utils-dt-3a488c469f1984b0,true,9764450c99f2633226e2feb548645c2285d7bd67,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/raspi-utils-dt/copyright, /var/lib/dpkg/info/raspi-utils-dt.md5sums, /var/lib/dpkg/info/raspi-utils-dt.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspi-utils-eeprom,20260601-1,arm64,debian-13,raspi-utils,pkg:deb/debian/raspi-utils-eeprom@20260601-1?arch=arm64&distro=debian-13&upstream=raspi-utils,SPDXRef-Package-deb-raspi-utils-eeprom-4bad4cb7fcc4533c,true,4fff8580b0da543f24166863f6e464bb7b4b2a60,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/raspi-utils-eeprom/copyright, /var/lib/dpkg/info/raspi-utils-eeprom.md5sums, /var/lib/dpkg/info/raspi-utils-eeprom.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspi-utils-otp,20260601-1,all,debian-13,raspi-utils,pkg:deb/debian/raspi-utils-otp@20260601-1?arch=all&distro=debian-13&upstream=raspi-utils,SPDXRef-Package-deb-raspi-utils-otp-5330abfe1c0eee7b,true,5219f34635248c7bebfe1a8661d9e6351f5f757a,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/raspi-utils-otp/copyright, /var/lib/dpkg/info/raspi-utils-otp.md5sums, /var/lib/dpkg/info/raspi-utils-otp.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
raspinfo,20260601-1,all,debian-13,raspi-utils,pkg:deb/debian/raspinfo@20260601-1?arch=all&distro=debian-13&upstream=raspi-utils,SPDXRef-Package-deb-raspinfo-4f070fda274945c1,true,1198c724413dd6ed214a57c544e15e6d321260dc,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/raspinfo/copyright, /var/lib/dpkg/info/raspinfo.md5sums, /var/lib/dpkg/info/raspinfo.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
readline-common,8.2-6,all,debian-13,readline,pkg:deb/debian/readline-common@8.2-6?arch=all&distro=debian-13&upstream=readline,SPDXRef-Package-deb-readline-common-6e61c8bb5094dfc3,true,075243c26d76bc12a1c8c8758ead8d8d33d1be00,Person: Matthias Klose (doko@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/readline-common/copyright, /var/lib/dpkg/info/readline-common.md5sums, /var/lib/dpkg/info/readline-common.list, /var/lib/dpkg/info/readline-common.postinst, /var/lib/dpkg/info/readline-common.postrm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rfkill,2.41-5,arm64,debian-13,util-linux,pkg:deb/debian/rfkill@2.41-5?arch=arm64&distro=debian-13&upstream=util-linux,SPDXRef-Package-deb-rfkill-6166963bfe2df59a,true,16dc28b2f3833c7a9d63336532eb0c2f87e8213a,Person: Chris Hofstaedtler (zeha@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rfkill/copyright, /var/lib/dpkg/info/rfkill.md5sums, /var/lib/dpkg/info/rfkill.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpcsvc-proto,1.4.3-1+b1,arm64,debian-13,rpcsvc-proto@1.4.3-1,pkg:deb/debian/rpcsvc-proto@1.4.3-1+b1?arch=arm64&distro=debian-13&upstream=rpcsvc-proto@1.4.3-1,SPDXRef-Package-deb-rpcsvc-proto-80aa2cb2b4cd6b85,true,6c1c1dc3ad5c24c143a524624f265ff5a0445d79,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpcsvc-proto/copyright, /var/lib/dpkg/info/rpcsvc-proto.md5sums, /var/lib/dpkg/info/rpcsvc-proto.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpi-cloud-init-mods,1:20260119,all,debian-13,,pkg:deb/debian/rpi-cloud-init-mods@1:20260119?arch=all&distro=debian-13,SPDXRef-Package-deb-rpi-cloud-init-mods-0dc68a4dc09b5b96,true,d471eb34ae7fd22b7c6f98cabc852454002417ab,Person: Tom Dewey (tom.dewey@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpi-cloud-init-mods/copyright, /var/lib/dpkg/info/rpi-cloud-init-mods.conffiles, /var/lib/dpkg/info/rpi-cloud-init-mods.md5sums, /var/lib/dpkg/info/rpi-cloud-init-mods.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpi-connect-lite,2.12.0,arm64,debian-13,,pkg:deb/debian/rpi-connect-lite@2.12.0?arch=arm64&distro=debian-13,SPDXRef-Package-deb-rpi-connect-lite-35a860324575d07d,true,2d63a7c4c670fd825de4bafa540a81929a22c7ae,Person: Raspberry Pi Connect Team (connect@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpi-connect-lite/copyright, /var/lib/dpkg/info/rpi-connect-lite.md5sums, /var/lib/dpkg/info/rpi-connect-lite.list, /var/lib/dpkg/info/rpi-connect-lite.postinst, /var/lib/dpkg/info/rpi-connect-lite.postrm, /var/lib/dpkg/info/rpi-connect-lite.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpi-eeprom,28.27-1,all,debian-13,,pkg:deb/debian/rpi-eeprom@28.27-1?arch=all&distro=debian-13,SPDXRef-Package-deb-rpi-eeprom-5b068a600e718b75,true,f16eeb54973aca86f7d89c66442c4620de89299b,Person: Tim Gover (tim.gover@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpi-eeprom/copyright, /var/lib/dpkg/info/rpi-eeprom.conffiles, /var/lib/dpkg/info/rpi-eeprom.md5sums, /var/lib/dpkg/info/rpi-eeprom.list, /var/lib/dpkg/info/rpi-eeprom.postinst, /var/lib/dpkg/info/rpi-eeprom.postrm, /var/lib/dpkg/info/rpi-eeprom.preinst, /var/lib/dpkg/info/rpi-eeprom.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpi-keyboard-config,1.0,all,debian-13,,pkg:deb/debian/rpi-keyboard-config@1.0?arch=all&distro=debian-13,SPDXRef-Package-deb-rpi-keyboard-config-7288cf1c0ba95d47,true,5ab059af0c76f325b660c0221dc0f778db9f25f6,Person: Mathew Blowers (mathew.blowers@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpi-keyboard-config/copyright, /var/lib/dpkg/info/rpi-keyboard-config.md5sums, /var/lib/dpkg/info/rpi-keyboard-config.list, /var/lib/dpkg/info/rpi-keyboard-config.postinst, /var/lib/dpkg/info/rpi-keyboard-config.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpi-keyboard-fw-update,1.0.1,all,debian-13,,pkg:deb/debian/rpi-keyboard-fw-update@1.0.1?arch=all&distro=debian-13,SPDXRef-Package-deb-rpi-keyboard-fw-update-7358365f3ac65fc7,true,06066cd8f7e633ff48c12a3119ace12f291ed712,Person: Andrew Scheller (andrew.scheller@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpi-keyboard-fw-update/copyright, /var/lib/dpkg/info/rpi-keyboard-fw-update.md5sums, /var/lib/dpkg/info/rpi-keyboard-fw-update.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpi-loop-utils,1.2.2,all,debian-13,rpi-swap,pkg:deb/debian/rpi-loop-utils@1.2.2?arch=all&distro=debian-13&upstream=rpi-swap,SPDXRef-Package-deb-rpi-loop-utils-a88d3396662a5ad4,true,06a4325d1e62773c1cd102793de31262b2c0b701,Person: Richard Oliver (richard.oliver@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpi-loop-utils/copyright, /var/lib/dpkg/info/rpi-loop-utils.md5sums, /var/lib/dpkg/info/rpi-loop-utils.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpi-swap,1.2.2,all,debian-13,,pkg:deb/debian/rpi-swap@1.2.2?arch=all&distro=debian-13,SPDXRef-Package-deb-rpi-swap-14f45d864461af65,true,4dd3ef9a9664575fb1ed861fdf640978251c9186,Person: Richard Oliver (richard.oliver@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpi-swap/copyright, /var/lib/dpkg/info/rpi-swap.conffiles, /var/lib/dpkg/info/rpi-swap.md5sums, /var/lib/dpkg/info/rpi-swap.list, /var/lib/dpkg/info/rpi-swap.postrm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpi-systemd-config,1.1.1,all,debian-13,,pkg:deb/debian/rpi-systemd-config@1.1.1?arch=all&distro=debian-13,SPDXRef-Package-deb-rpi-systemd-config-bf9b7f086e6a71fb,true,ea25971c13b81f7261ac3acd869977d707e7e968,Person: Richard Oliver (richard.oliver@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpi-systemd-config/copyright, /var/lib/dpkg/info/rpi-systemd-config.md5sums, /var/lib/dpkg/info/rpi-systemd-config.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpi-update,20230904,all,debian-13,,pkg:deb/debian/rpi-update@20230904?arch=all&distro=debian-13,SPDXRef-Package-deb-rpi-update-f9d35d789bdb3cfa,true,67dbd0bc9974bf7137dd0a79dce28ef1e9aa631e,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpi-update/copyright, /var/lib/dpkg/info/rpi-update.md5sums, /var/lib/dpkg/info/rpi-update.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpi-usb-gadget,1.0.6,arm64,debian-13,,pkg:deb/debian/rpi-usb-gadget@1.0.6?arch=arm64&distro=debian-13,SPDXRef-Package-deb-rpi-usb-gadget-da983d4d2ff74f45,true,671ea732d3d4d4a5371f53b07576186db9fd8857,Person: Paul Oberosler (paul.oberosler@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpi-usb-gadget/copyright, /var/lib/dpkg/info/rpi-usb-gadget.conffiles, /var/lib/dpkg/info/rpi-usb-gadget.md5sums, /var/lib/dpkg/info/rpi-usb-gadget.list, /var/lib/dpkg/info/rpi-usb-gadget.postinst, /var/lib/dpkg/info/rpi-usb-gadget.postrm, /var/lib/dpkg/info/rpi-usb-gadget.preinst, /var/lib/dpkg/info/rpi-usb-gadget.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpicam-apps-core,1.12.0-1,arm64,debian-13,rpicam-apps,pkg:deb/debian/rpicam-apps-core@1.12.0-1?arch=arm64&distro=debian-13&upstream=rpicam-apps,SPDXRef-Package-deb-rpicam-apps-core-cb60b519384eeda1,true,58ca8f484756b8935dd0358214ef1436350de6d3,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpicam-apps-core/copyright, /var/lib/dpkg/info/rpicam-apps-core.md5sums, /var/lib/dpkg/info/rpicam-apps-core.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpicam-apps-lite,1.12.0-1,all,debian-13,rpicam-apps,pkg:deb/debian/rpicam-apps-lite@1.12.0-1?arch=all&distro=debian-13&upstream=rpicam-apps,SPDXRef-Package-deb-rpicam-apps-lite-3f3ca40b82b537f2,true,cbbe169b297c177474580ef5f986fa7f6e67012f,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpicam-apps-lite/copyright, /var/lib/dpkg/info/rpicam-apps-lite.md5sums, /var/lib/dpkg/info/rpicam-apps-lite.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
rpieepromab,20260601-1,arm64,debian-13,raspi-utils,pkg:deb/debian/rpieepromab@20260601-1?arch=arm64&distro=debian-13&upstream=raspi-utils,SPDXRef-Package-deb-rpieepromab-4bd50943fc14b4ea,true,65722844f0ad815d416f70e31a3b29ee41255c2d,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/rpieepromab/copyright, /var/lib/dpkg/info/rpieepromab.md5sums, /var/lib/dpkg/info/rpieepromab.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
