child_id,parent_id,verification_id,procedure_revision,configuration_id,observed_value_or_state,acceptance_limit,result_PASS_or_FAIL,evidence_uri,executor,timestamp,reviewer,decision,warning
VER-001-A02,VER-001,TEST-HAND-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-HAND-001 configuration-bound evidence demonstrates: The released HR-V0 endurance run shall complete at least 99 successful fixture handoffs.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
VER-001-A03,VER-001,TEST-HAND-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-HAND-001 configuration-bound evidence demonstrates: The released HR-V0 endurance run shall contain zero unsafe faults.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-002-A01,WALK-002,TEST-WALK-002,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-002 configuration-bound evidence demonstrates: HR-30W shall start from the released standing state without external support.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-002-A02,WALK-002,TEST-WALK-002,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-002 configuration-bound evidence demonstrates: HR-30W shall walk 25 m at a speed from 0.10 m/s through 0.14 m/s.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-002-A03,WALK-002,TEST-WALK-002,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-002 configuration-bound evidence demonstrates: HR-30W shall stop within two steps after the released stop command.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-002-A04,WALK-002,TEST-WALK-002,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-002 configuration-bound evidence demonstrates: HR-30W shall remain standing after the WALK-002 stop.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-002-A05,WALK-002,TEST-WALK-002,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-002 configuration-bound evidence demonstrates: Any walking speed above 0.14 m/s shall require a later released torque-speed validation.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-002-A06,WALK-002,TEST-WALK-002,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-002 configuration-bound evidence demonstrates: Any walking speed above 0.14 m/s shall require a later released gait validation.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-003-A01,WALK-003,TEST-WALK-003,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-003 configuration-bound evidence demonstrates: HR-30W shall turn 90 degrees left within five steps without external support.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-003-A02,WALK-003,TEST-WALK-003,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-003 configuration-bound evidence demonstrates: HR-30W shall turn 90 degrees right within five steps without external support.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-004-A01,WALK-004,TEST-WALK-004,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-004 configuration-bound evidence demonstrates: HR-30W shall complete 30 minutes of cumulative walking in the released test campaign.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-004-A02,WALK-004,TEST-WALK-004,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-004 configuration-bound evidence demonstrates: HR-30W shall remain within released thermal limits throughout the WALK-004 campaign.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-004-A03,WALK-004,TEST-WALK-004,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-004 configuration-bound evidence demonstrates: HR-30W shall remain within released current limits throughout the WALK-004 campaign.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-004-A04,WALK-004,TEST-WALK-004,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-004 configuration-bound evidence demonstrates: HR-30W shall remain within released voltage limits throughout the WALK-004 campaign.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-004-A05,WALK-004,TEST-WALK-004,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-004 configuration-bound evidence demonstrates: HR-30W shall remain within released energy limits throughout the WALK-004 campaign.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-005-A01,WALK-005,TEST-WALK-005,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-005 configuration-bound evidence demonstrates: The HR-30D overhead tether shall remain slack during released walking when no fall arrest is occurring.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-005-A02,WALK-005,TEST-WALK-005,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-005 configuration-bound evidence demonstrates: The HR-30D overhead tether shall carry less than 2 percent of measured robot weight when no fall arrest is occurring.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-006-A01,WALK-006,INSPECT-WALK-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-WALK-001 configuration-bound evidence demonstrates: Each HR-30 leg shall provide one active hip-yaw axis.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-006-A02,WALK-006,INSPECT-WALK-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-WALK-001 configuration-bound evidence demonstrates: Each HR-30 leg shall provide one active hip-roll axis.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-006-A03,WALK-006,INSPECT-WALK-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-WALK-001 configuration-bound evidence demonstrates: Each HR-30 leg shall provide one active hip-pitch axis.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-006-A04,WALK-006,INSPECT-WALK-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-WALK-001 configuration-bound evidence demonstrates: Each HR-30 leg shall provide one active knee-pitch axis.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-006-A05,WALK-006,INSPECT-WALK-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-WALK-001 configuration-bound evidence demonstrates: Each HR-30 leg shall provide one active ankle-pitch axis.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-006-A06,WALK-006,INSPECT-WALK-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-WALK-001 configuration-bound evidence demonstrates: Each HR-30 leg shall provide one active ankle-roll axis.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-007-A01,WALK-007,TEST-WALK-006,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-006 configuration-bound evidence demonstrates: Pelvis-attitude estimation shall update at 800 Hz or faster during released operation.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-007-A02,WALK-007,TEST-WALK-006,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-006 configuration-bound evidence demonstrates: Foot-force estimation shall update at 500 Hz or faster during released operation.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-007-A03,WALK-007,TEST-WALK-006,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-006 configuration-bound evidence demonstrates: Foot center-of-pressure estimation shall update at 500 Hz or faster during released operation.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-008-A01,WALK-008,TEST-WALK-007,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-007 configuration-bound evidence demonstrates: Failure of the Linux high-level process shall not prevent the real-time state estimator from reaching the released response.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-008-A02,WALK-008,TEST-WALK-007,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-007 configuration-bound evidence demonstrates: Failure of the Linux high-level process shall not prevent the real-time stabilizer from reaching the released response.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-008-A03,WALK-008,TEST-WALK-007,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-WALK-007 configuration-bound evidence demonstrates: The released WALK-008 response shall be continued safe operation or the released stop.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-009-A01,WALK-009,INSPECT-BATT-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-BATT-001 configuration-bound evidence demonstrates: The HR-30W onboard battery shall be professionally assembled for the released configuration.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-009-A02,WALK-009,INSPECT-BATT-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-BATT-001 configuration-bound evidence demonstrates: The HR-30W onboard battery shall include released pack-level protection.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-009-A03,WALK-009,INSPECT-BATT-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-BATT-001 configuration-bound evidence demonstrates: The HR-30W onboard battery shall include a coordinated pack-level fuse.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-009-A04,WALK-009,INSPECT-BATT-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-BATT-001 configuration-bound evidence demonstrates: The HR-30W onboard battery shall include a service disconnect.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-009-A05,WALK-009,INSPECT-BATT-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-BATT-001 configuration-bound evidence demonstrates: The HR-30W onboard battery shall include a coordinated precharge function.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-009-A06,WALK-009,INSPECT-BATT-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed INSPECT-BATT-001 configuration-bound evidence demonstrates: The HR-30W onboard battery shall provide independent pack telemetry.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-011-A01,WALK-011,TEST-FALL-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-FALL-001 configuration-bound evidence demonstrates: The fall predictor shall evaluate released attitude input.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-011-A02,WALK-011,TEST-FALL-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-FALL-001 configuration-bound evidence demonstrates: The fall predictor shall evaluate released angular-rate input.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-011-A03,WALK-011,TEST-FALL-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-FALL-001 configuration-bound evidence demonstrates: The fall predictor shall evaluate released support-force input.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-011-A04,WALK-011,TEST-FALL-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-FALL-001 configuration-bound evidence demonstrates: The fall predictor shall evaluate released joint-tracking input.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-011-A05,WALK-011,TEST-FALL-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-FALL-001 configuration-bound evidence demonstrates: The fall predictor shall evaluate released bus-health input.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-011-A06,WALK-011,TEST-FALL-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-FALL-001 configuration-bound evidence demonstrates: The fall predictor shall evaluate released supply-state input.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-011-A07,WALK-011,TEST-FALL-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-FALL-001 configuration-bound evidence demonstrates: The fall predictor shall command the released protective response within the released lead-time threshold.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-011-A08,WALK-011,TEST-FALL-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-FALL-001 configuration-bound evidence demonstrates: The released fall-prediction lead-time threshold shall exceed measured protective-response latency by the released margin.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-011-A09,WALK-011,TEST-FALL-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-FALL-001 configuration-bound evidence demonstrates: The numeric fall-prediction lead time shall remain a release-blocking selection until validated.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-011-A10,WALK-011,TEST-FALL-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-FALL-001 configuration-bound evidence demonstrates: The fall-prediction detection-rate acceptance value shall remain a release-blocking selection until validated.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-011-A11,WALK-011,TEST-FALL-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-FALL-001 configuration-bound evidence demonstrates: The fall-prediction false-positive acceptance value shall remain a release-blocking selection until validated.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-013-A01,WALK-013,TEST-JOINT-ENC-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-JOINT-ENC-001 configuration-bound evidence demonstrates: Each externally reduced leg joint shall use output-side absolute position sensing or a reviewed equivalent.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-013-A02,WALK-013,TEST-JOINT-ENC-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-JOINT-ENC-001 configuration-bound evidence demonstrates: Each WALK-013 sensing implementation shall detect output slip beyond the released threshold.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
WALK-013-A03,WALK-013,TEST-JOINT-ENC-001,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,PASS only if executed TEST-JOINT-ENC-001 configuration-bound evidence demonstrates: Each WALK-013 sensing implementation shall detect backlash beyond the released threshold.,NOT EXECUTED,NOT EXECUTED,SELECTION REQUIRED,NOT EXECUTED,SELECTION REQUIRED,NOT APPROVED,"PRELIMINARY - NOT APPROVED FOR FABRICATION, CONNECTION, MOTION, OR ENERGIZATION"
